CALL ID,Call_Date,Product,Resolved_Ontime,Service,Support_Rep,Minutes_On_Phone,Severity,Failure_Type,Customer_Type,Customer Sat Rating,TTA,Vendor
2154,3/21/2014,Savings and Money Market,No,Banking Services,Marc Rox,11,Low,Chat,Direct,Poor,5,Metricom
2155,3/22/2014,Checking Accounts,No,Banking Services,Belle Gamble,50,High,Chat,Institutional,Good,1,Metricom
2156,3/23/2014,Checking Accounts,Yes,Banking Services,Kathy Ramesh,29,Low,Chat,Reseller,Good,8,Metricom
2157,3/24/2014,Savings and Money Market,No,Banking Services,Sunny Chu,34,High,Chat,Government,Acceptable,8,Metricom
2158,3/25/2014,Checking Accounts,No,Banking Services,Sam Chen,75,High,Chat,Reseller,Acceptable,5,Metricom
2159,3/26/2014,Savings and Money Market,Yes,Banking Services,Sunny Chu,78,High,Chat,Reseller,Acceptable,3,Metricom
2160,3/27/2014,Checking Accounts,No,Banking Services,Sam Chen,65,Medium,Phone,Reseller,Poor,8,Metricom
2161,3/28/2014,Variable Annuities,No,Investment Services,Sam Chen,96,Low,Phone,Institutional,Poor,4,Metricom
2162,3/29/2014,Variable Annuities,No,Investment Services,Belle Gamble,24,High,Phone,Government,Poor,4,Metricom
2163,3/30/2014,Retirement,No,Investment Services,Marc Rox,72,Low,Phone,Reseller,Good,2,Metricom
2164,3/31/2014,Retirement,No,Investment Services,Sam Chen,92,Low,Phone,Institutional,Poor,8,Metricom
2165,4/1/2014,Variable Annuities,No,Investment Services,Kathy Ramesh,92,Medium,Chat,Commercial,Acceptable,8,Metricom
2166,4/2/2014,Platinum Plus Card,Yes,Credit Services,Sam Chen,25,Low,Chat,Government,Acceptable,7,Metricom
2167,4/3/2014,Platinum Plus Card,Yes,Credit Services,Sam Chen,41,Medium,Chat,Government,Acceptable,7,Metricom
2168,4/4/2014,Retirement,Yes,Investment Services,Sunny Chu,31,Low,Chat,Commercial,Good,1,Metricom
2169,4/5/2014,Silver Plus Card,Yes,Credit Services,Sunny Chu,5,Low,Chat,Reseller,Poor,6,Metricom
2170,4/6/2014,Variable Annuities,Yes,Investment Services,Belle Gamble,18,High,Chat,Commercial,Poor,1,Metricom
2171,4/7/2014,Platinum Plus Card,Yes,Credit Services,Belle Gamble,28,Medium,Phone,Institutional,Poor,6,Metricom
2172,4/8/2014,Platinum Plus Card,Yes,Credit Services,Kathy Ramesh,15,High,Phone,Reseller,Poor,8,Metricom
2173,4/9/2014,Retirement,No,Investment Services,Belle Gamble,79,Low,Chat,Reseller,Poor,9,Metricom
2174,4/10/2014,Silver Plus Card,Yes,Credit Services,Belle Gamble,37,Low,Phone,Commercial,Acceptable,1,Metricom
2175,4/11/2014,Platinum Plus Card,No,Credit Services,Sam Chen,80,Low,Phone,Commercial,Acceptable,4,Metricom
2176,4/12/2014,Platinum Plus Card,Yes,Credit Services,Kathy Ramesh,34,Medium,Phone,Institutional,Acceptable,3,Metricom
2177,4/13/2014,Savings and Money Market,Yes,Banking Services,Sunny Chu,90,Medium,Phone,Institutional,Poor,1,Metricom
2178,4/14/2014,Retirement,No,Investment Services,Belle Gamble,30,Medium,Chat,Government,Acceptable,5,Metricom
2179,4/15/2014,Platinum Plus Card,No,Credit Services,Marc Rox,47,Low,Phone,Reseller,Good,3,Metricom
2180,4/16/2014,Platinum Plus Card,No,Credit Services,Sunny Chu,93,High,Chat,Reseller,Good,8,Metricom
2181,4/17/2014,Savings and Money Market,Yes,Banking Services,Sunny Chu,98,High,Phone,Reseller,Acceptable,7,Metricom
2182,4/18/2014,Retirement,No,Investment Services,Sunny Chu,16,Medium,Chat,Institutional,Acceptable,7,Metricom
2183,4/19/2014,Retirement,No,Investment Services,Sam Chen,38,Low,Chat,Commercial,Good,9,Metricom
2184,4/20/2014,Retirement,Yes,Investment Services,Sam Chen,22,High,Phone,Reseller,Poor,6,Metricom
2185,4/21/2014,Silver Plus Card,Yes,Credit Services,Kathy Ramesh,45,Low,Chat,Direct,Poor,5,Metricom
2186,4/22/2014,Retirement,No,Investment Services,Marc Rox,19,Low,Phone,Direct,Poor,7,Metricom
2187,4/23/2014,Savings and Money Market,No,Banking Services,Kathy Ramesh,64,High,Chat,Direct,Acceptable,4,Metricom
2188,4/24/2014,Savings and Money Market,Yes,Banking Services,Belle Gamble,20,Low,Chat,Commercial,Poor,2,Metricom
2189,4/25/2014,Savings and Money Market,No,Banking Services,Marc Rox,27,Low,Chat,Reseller,Acceptable,9,Metricom
2190,4/26/2014,Silver Plus Card,No,Credit Services,Sam Chen,14,High,Chat,Reseller,Acceptable,8,Metricom
2191,4/27/2014,Retirement,Yes,Investment Services,Sunny Chu,26,Medium,Phone,Commercial,Good,3,Metricom
2192,4/28/2014,Savings and Money Market,No,Banking Services,Sam Chen,7,Low,Chat,Institutional,Good,4,Metricom
2193,4/29/2014,Variable Annuities,No,Investment Services,Sunny Chu,5,Low,Phone,Commercial,Good,6,Metricom
2194,4/30/2014,Retirement,Yes,Investment Services,Sam Chen,18,High,Chat,Reseller,Poor,4,Metricom
2195,5/1/2014,Checking Accounts,No,Banking Services,Belle Gamble,100,High,Phone,Government,Acceptable,9,Metricom
2196,5/2/2014,Variable Annuities,No,Investment Services,Marc Rox,31,High,Chat,Government,Good,5,Metricom
2197,5/3/2014,Retirement,No,Investment Services,Belle Gamble,66,High,Phone,Commercial,Poor,2,Metricom
2198,5/4/2014,Checking Accounts,Yes,Banking Services,Sunny Chu,22,High,Phone,Commercial,Poor,7,Metricom
2199,5/5/2014,Variable Annuities,No,Investment Services,Kathy Ramesh,89,High,Phone,Institutional,Good,1,Metricom
2200,5/6/2014,Variable Annuities,Yes,Investment Services,Kathy Ramesh,47,High,Phone,Commercial,Acceptable,2,Metricom
2201,5/7/2014,Variable Annuities,No,Investment Services,Marc Rox,6,High,Chat,Institutional,Acceptable,1,Metricom
2202,5/8/2014,Variable Annuities,Yes,Investment Services,Kathy Ramesh,43,Low,Chat,Direct,Acceptable,1,Metricom
2203,5/9/2014,Platinum Plus Card,No,Credit Services,Sam Chen,44,High,Phone,Direct,Good,4,Metricom
2204,5/10/2014,Retirement,Yes,Investment Services,Sam Chen,42,Low,Chat,Reseller,Poor,4,Metricom
2205,7/8/2014,Platinum Plus Card,No,Credit Services,Duncan Lewis,34,Medium,Phone,Government,Acceptable,16,Performacall
2206,7/8/2014,Retirement,No,Investment Services,Eric B Rakim,20,High,Phone,Institutional,Acceptable,19,Performacall
2207,7/9/2014,Savings and Money Market,Yes,Banking Services,Candice Chan,38,High,Chat,Commercial,Poor,4,Performacall
2208,7/9/2014,Savings and Money Market,No,Banking Services,Duncan Lewis,22,Medium,Phone,Institutional,Poor,15,Performacall
2209,7/15/2014,Retirement,No,Investment Services,Duncan Lewis,19,Medium,Phone,Direct,Poor,2,Performacall
2210,7/15/2014,Prepaid Card,Yes,Credit Services,Eric B Rakim,14,High,Chat,Institutional,Good,11,Performacall
2211,7/15/2014,Retirement,Yes,Investment Services,Duncan Lewis,21,High,Chat,Commercial,Acceptable,12,Performacall
2212,7/15/2014,Prepaid Card,Yes,Credit Services,Candice Chan,24,Medium,Phone,Government,Good,10,Performacall
2213,7/16/2014,Variable Annuities,No,Investment Services,Candice Chan,15,Low,Chat,Government,Poor,4,Performacall
2214,7/16/2014,Variable Annuities,No,Investment Services,Mihail Popova,22,Medium,Chat,Reseller,Acceptable,8,Performacall
2215,7/25/2014,Retirement,Yes,Investment Services,Josh Gold,1,High,Chat,Institutional,Good,17,Performacall
2216,7/25/2014,Retirement,Yes,Investment Services,Eric B Rakim,18,High,Phone,Direct,Acceptable,10,Performacall
2217,7/27/2014,Savings and Money Market,Yes,Banking Services,Eric B Rakim,30,Medium,Chat,Reseller,Good,3,Performacall
2218,7/27/2014,Savings and Money Market,Yes,Banking Services,Eric B Rakim,21,Low,Chat,Direct,Poor,1,Performacall
2219,8/5/2014,Platinum Plus Card,No,Credit Services,Eric B Rakim,24,Low,Chat,Direct,Acceptable,12,Performacall
2220,8/5/2014,Platinum Plus Card,Yes,Credit Services,Mihail Popova,2,Medium,Phone,Direct,Acceptable,13,Performacall
2221,8/6/2014,Platinum Plus Card,No,Credit Services,Mihail Popova,27,Medium,Chat,Direct,Acceptable,11,Performacall
2222,8/6/2014,Mutual Funds,No,Investment Services,Josh Gold,31,High,Phone,Direct,Good,18,Performacall
2223,8/6/2014,Platinum Plus Card,Yes,Credit Services,Duncan Lewis,13,Medium,Chat,Government,Good,15,Performacall
2224,8/6/2014,Mutual Funds,Yes,Investment Services,Eric B Rakim,36,Low,Chat,Government,Poor,14,Performacall
2225,8/7/2014,Platinum Plus Card,Yes,Credit Services,Josh Gold,36,Medium,Chat,Institutional,Acceptable,7,Performacall
2226,8/7/2014,Silver Plus Card,No,Credit Services,Duncan Lewis,4,Medium,Phone,Commercial,Good,13,Performacall
2227,8/7/2014,Platinum Plus Card,No,Credit Services,Duncan Lewis,9,Low,Chat,Commercial,Poor,16,Performacall
2228,8/7/2014,Mutual Funds,Yes,Investment Services,Candice Chan,36,High,Phone,Institutional,Good,13,Performacall
2229,8/7/2014,Platinum Plus Card,Yes,Credit Services,Duncan Lewis,24,High,Phone,Commercial,Acceptable,6,Performacall
2230,8/7/2014,Platinum Plus Card,No,Credit Services,Duncan Lewis,39,High,Chat,Commercial,Good,18,Performacall
2231,8/7/2014,Silver Plus Card,Yes,Credit Services,Duncan Lewis,25,High,Phone,Commercial,Acceptable,3,Performacall
2232,8/7/2014,Mutual Funds,Yes,Investment Services,Eric B Rakim,7,High,Phone,Reseller,Acceptable,2,Performacall
2233,8/9/2014,Checking Accounts,Yes,Banking Services,Candice Chan,14,Low,Phone,Reseller,Acceptable,2,Performacall
2234,8/9/2014,Savings and Money Market,No,Banking Services,Eric B Rakim,22,High,Phone,Reseller,Good,10,Performacall
2235,8/9/2014,Mutual Funds,No,Investment Services,Mihail Popova,16,High,Phone,Reseller,Poor,16,Performacall
2236,8/9/2014,Platinum Plus Card,No,Credit Services,Eric B Rakim,32,Low,Chat,Reseller,Poor,15,Performacall
2237,8/9/2014,Mutual Funds,No,Investment Services,Mihail Popova,34,Medium,Chat,Reseller,Poor,12,Performacall
2238,8/9/2014,Savings and Money Market,No,Banking Services,Candice Chan,15,Low,Phone,Reseller,Poor,3,Performacall
2239,8/9/2014,Platinum Plus Card,Yes,Credit Services,Duncan Lewis,30,Low,Chat,Direct,Poor,7,Performacall
2240,8/9/2014,Checking Accounts,Yes,Banking Services,Candice Chan,13,Low,Chat,Direct,Acceptable,14,Performacall
2241,8/9/2014,Mutual Funds,No,Investment Services,Eric B Rakim,13,Low,Phone,Government,Poor,14,Performacall
2242,8/9/2014,Mutual Funds,No,Investment Services,Josh Gold,18,Low,Phone,Institutional,Good,12,Performacall
2243,8/15/2014,Savings and Money Market,Yes,Banking Services,Josh Gold,16,High,Chat,Government,Acceptable,1,Performacall
2244,8/15/2014,Savings and Money Market,No,Banking Services,Josh Gold,6,High,Phone,Institutional,Poor,3,Performacall
2245,8/17/2014,Retirement,Yes,Investment Services,Duncan Lewis,24,Medium,Phone,Reseller,Acceptable,7,Performacall
2246,8/17/2014,Silver Plus Card,Yes,Credit Services,Eric B Rakim,14,Medium,Chat,Institutional,Good,5,Performacall
2247,8/17/2014,Retirement,Yes,Investment Services,Candice Chan,14,Medium,Phone,Direct,Good,20,Performacall
2248,8/17/2014,Silver Plus Card,Yes,Credit Services,Duncan Lewis,23,Low,Chat,Government,Poor,16,Performacall
2249,8/25/2014,Retirement,Yes,Investment Services,Josh Gold,14,High,Phone,Reseller,Good,7,Performacall
2250,8/25/2014,Retirement,Yes,Investment Services,Candice Chan,40,Medium,Chat,Institutional,Poor,3,Performacall
2251,8/26/2014,Checking Accounts,No,Banking Services,Eric B Rakim,34,Medium,Chat,Commercial,Poor,4,Performacall
2252,8/26/2014,Savings and Money Market,No,Banking Services,Duncan Lewis,3,Medium,Chat,Institutional,Poor,5,Performacall
2253,8/26/2014,Retirement,No,Investment Services,Eric B Rakim,34,Low,Chat,Reseller,Poor,5,Performacall
2254,8/26/2014,Checking Accounts,Yes,Banking Services,Candice Chan,21,Medium,Chat,Commercial,Good,4,Performacall
2255,8/26/2014,Retirement,No,Investment Services,Mihail Popova,19,Medium,Chat,Reseller,Acceptable,8,Performacall
2256,8/26/2014,Savings and Money Market,Yes,Banking Services,Josh Gold,21,Low,Phone,Direct,Good,14,Performacall
2257,8/27/2014,Savings and Money Market,No,Banking Services,Eric B Rakim,36,Low,Chat,Institutional,Acceptable,8,Performacall
2258,8/27/2014,Retirement,No,Investment Services,Duncan Lewis,15,High,Chat,Direct,Good,4,Performacall
2259,8/27/2014,Retirement,No,Investment Services,Eric B Rakim,4,High,Chat,Institutional,Poor,18,Performacall
2260,8/27/2014,Savings and Money Market,No,Banking Services,Duncan Lewis,14,Medium,Phone,Government,Good,10,Performacall
2261,8/28/2014,Checking Accounts,No,Banking Services,Josh Gold,24,Low,Phone,Direct,Acceptable,19,Performacall
2262,8/28/2014,Savings and Money Market,No,Banking Services,Mihail Popova,21,Low,Chat,Government,Poor,19,Performacall
2263,8/28/2014,Mutual Funds,No,Investment Services,Mihail Popova,36,Medium,Chat,Institutional,Acceptable,4,Performacall
2264,8/28/2014,Variable Annuities,No,Investment Services,Josh Gold,29,Low,Chat,Direct,Acceptable,8,Performacall
2265,8/28/2014,Mutual Funds,No,Investment Services,Duncan Lewis,24,Medium,Chat,Institutional,Poor,8,Performacall
2266,8/28/2014,Silver Plus Card,No,Credit Services,Eric B Rakim,5,Medium,Chat,Reseller,Good,13,Performacall
2267,8/28/2014,Savings and Money Market,Yes,Banking Services,Duncan Lewis,38,Low,Chat,Commercial,Poor,15,Performacall
2268,8/28/2014,Variable Annuities,No,Investment Services,Eric B Rakim,32,Medium,Chat,Commercial,Good,17,Performacall
2269,8/28/2014,Checking Accounts,Yes,Banking Services,Candice Chan,15,Low,Chat,Reseller,Good,15,Performacall
2270,8/28/2014,Silver Plus Card,Yes,Credit Services,Josh Gold,29,High,Phone,Institutional,Acceptable,1,Performacall
2271,8/28/2014,Mutual Funds,Yes,Investment Services,Josh Gold,5,High,Chat,Direct,Poor,5,Performacall
2272,8/28/2014,Mutual Funds,No,Investment Services,Josh Gold,36,Medium,Chat,Institutional,Poor,15,Performacall
2273,9/5/2014,Savings and Money Market,No,Banking Services,Eric B Rakim,33,High,Phone,Reseller,Good,11,Performacall
2274,9/5/2014,Mutual Funds,No,Investment Services,Josh Gold,36,High,Phone,Commercial,Poor,14,Performacall
2275,9/5/2014,Platinum Plus Card,Yes,Credit Services,Eric B Rakim,4,High,Chat,Commercial,Good,12,Performacall
2276,9/5/2014,Certificate of Deposit,No,Banking Services,Duncan Lewis,32,Low,Phone,Reseller,Poor,13,Performacall
2277,9/5/2014,Variable Annuities,No,Investment Services,Josh Gold,34,Medium,Chat,Government,Poor,14,Performacall
2278,9/5/2014,Mutual Funds,No,Investment Services,Josh Gold,7,Low,Chat,Commercial,Poor,6,Performacall
2279,9/5/2014,Prepaid Card,Yes,Credit Services,Eric B Rakim,37,High,Phone,Government,Acceptable,14,Performacall
2280,9/5/2014,Retirement,Yes,Investment Services,Josh Gold,35,Low,Phone,Government,Poor,5,Performacall
2281,9/5/2014,Checking Accounts,Yes,Banking Services,Josh Gold,30,Low,Phone,Reseller,Poor,12,Performacall
2282,9/5/2014,Savings and Money Market,No,Banking Services,Duncan Lewis,23,Low,Phone,Reseller,Good,7,Performacall
2283,9/5/2014,Platinum Plus Card,Yes,Credit Services,Candice Chan,21,High,Chat,Reseller,Poor,16,Performacall
2284,9/5/2014,Variable Annuities,Yes,Investment Services,Duncan Lewis,26,Medium,Phone,Institutional,Acceptable,7,Performacall
2285,9/5/2014,Prepaid Card,No,Credit Services,Candice Chan,7,Medium,Chat,Commercial,Acceptable,11,Performacall
2286,9/5/2014,Retirement,Yes,Investment Services,Eric B Rakim,6,High,Phone,Government,Poor,6,Performacall
2287,9/5/2014,Checking Accounts,Yes,Banking Services,Candice Chan,1,High,Chat,Commercial,Good,13,Performacall
2288,9/5/2014,Mutual Funds,No,Investment Services,Josh Gold,23,High,Phone,Direct,Acceptable,14,Performacall
2289,9/5/2014,Certificate of Deposit,Yes,Banking Services,Mihail Popova,6,Low,Phone,Direct,Good,9,Performacall
2290,9/5/2014,Mutual Funds,No,Investment Services,Eric B Rakim,2,Medium,Chat,Institutional,Poor,18,Performacall
2291,9/6/2014,Savings and Money Market,No,Banking Services,Eric B Rakim,25,Low,Phone,Direct,Good,6,Performacall
2292,9/6/2014,Retirement,No,Investment Services,Josh Gold,39,Medium,Chat,Institutional,Acceptable,9,Performacall
2293,9/6/2014,Platinum Plus Card,Yes,Credit Services,Duncan Lewis,30,High,Phone,Direct,Acceptable,2,Performacall
2294,9/6/2014,Certificate of Deposit,No,Banking Services,Eric B Rakim,12,Medium,Phone,Direct,Good,4,Performacall
2295,9/6/2014,Retirement,No,Investment Services,Eric B Rakim,6,High,Phone,Institutional,Good,17,Performacall
2296,9/6/2014,Checking Accounts,No,Banking Services,Candice Chan,1,High,Phone,Institutional,Good,15,Performacall
2297,9/6/2014,Platinum Plus Card,Yes,Credit Services,Josh Gold,20,High,Chat,Commercial,Poor,15,Performacall
2298,9/6/2014,Checking Accounts,Yes,Banking Services,Candice Chan,18,High,Chat,Direct,Acceptable,1,Performacall
2299,9/6/2014,Retirement,Yes,Investment Services,Mihail Popova,8,High,Chat,Commercial,Good,4,Performacall
2300,9/6/2014,Savings and Money Market,No,Banking Services,Candice Chan,2,High,Chat,Reseller,Poor,16,Performacall
2301,9/6/2014,Retirement,Yes,Investment Services,Mihail Popova,10,Low,Phone,Reseller,Poor,16,Performacall
2302,9/6/2014,Certificate of Deposit,No,Banking Services,Duncan Lewis,31,Low,Phone,Reseller,Acceptable,9,Performacall
2303,9/7/2014,Checking Accounts,No,Banking Services,Josh Gold,5,High,Chat,Direct,Acceptable,13,Performacall
2304,9/7/2014,Checking Accounts,Yes,Banking Services,Candice Chan,16,High,Chat,Reseller,Poor,3,Performacall
2305,9/8/2014,Platinum Plus Card,No,Credit Services,Mihail Popova,1,Low,Phone,Government,Acceptable,8,Performacall
2306,9/8/2014,Silver Plus Card,Yes,Credit Services,Candice Chan,23,High,Phone,Government,Acceptable,5,Performacall
2307,9/8/2014,Prepaid Card,Yes,Credit Services,Duncan Lewis,8,Low,Phone,Institutional,Acceptable,8,Performacall
2308,9/8/2014,Prepaid Card,Yes,Credit Services,Candice Chan,17,Low,Phone,Direct,Poor,12,Performacall
2309,9/8/2014,Checking Accounts,No,Banking Services,Duncan Lewis,40,High,Phone,Commercial,Good,8,Performacall
2310,9/8/2014,Retirement,Yes,Investment Services,Josh Gold,32,Medium,Phone,Commercial,Acceptable,16,Performacall
2311,9/8/2014,Variable Annuities,Yes,Investment Services,Josh Gold,4,High,Phone,Commercial,Acceptable,14,Performacall
2312,9/8/2014,Certificate of Deposit,No,Banking Services,Mihail Popova,34,Medium,Chat,Direct,Poor,14,Performacall
2313,9/8/2014,Savings and Money Market,No,Banking Services,Mihail Popova,2,Low,Chat,Reseller,Acceptable,5,Performacall
2314,9/8/2014,Silver Plus Card,No,Credit Services,Eric B Rakim,21,Medium,Phone,Reseller,Good,10,Performacall
2315,9/8/2014,Platinum Plus Card,No,Credit Services,Candice Chan,29,Medium,Chat,Government,Poor,15,Performacall
2316,9/8/2014,Variable Annuities,Yes,Investment Services,Eric B Rakim,35,Medium,Phone,Reseller,Poor,8,Performacall
2317,9/8/2014,Savings and Money Market,Yes,Banking Services,Mihail Popova,23,Low,Chat,Institutional,Good,19,Performacall
2318,9/8/2014,Prepaid Card,Yes,Credit Services,Mihail Popova,17,Low,Chat,Institutional,Good,19,Performacall
2319,9/8/2014,Prepaid Card,No,Credit Services,Mihail Popova,26,High,Chat,Commercial,Poor,14,Performacall
2320,9/8/2014,Checking Accounts,No,Banking Services,Duncan Lewis,13,High,Chat,Government,Acceptable,11,Performacall
2321,9/8/2014,Retirement,No,Investment Services,Josh Gold,34,Medium,Phone,Commercial,Poor,12,Performacall
2322,9/8/2014,Silver Plus Card,Yes,Credit Services,Josh Gold,36,Low,Chat,Direct,Poor,10,Performacall
2323,9/8/2014,Certificate of Deposit,No,Banking Services,Josh Gold,27,Medium,Phone,Direct,Poor,7,Performacall
2324,9/8/2014,Silver Plus Card,No,Credit Services,Eric B Rakim,9,Medium,Phone,Direct,Poor,4,Performacall
2325,9/9/2014,Variable Annuities,Yes,Investment Services,Duncan Lewis,7,Low,Phone,Government,Good,6,Performacall
2326,9/9/2014,Mutual Funds,No,Investment Services,Eric B Rakim,10,High,Phone,Direct,Poor,6,Performacall
2327,9/9/2014,Silver Plus Card,Yes,Credit Services,Duncan Lewis,16,Medium,Phone,Institutional,Acceptable,11,Performacall
2328,9/9/2014,Prepaid Card,Yes,Credit Services,Eric B Rakim,40,Medium,Phone,Commercial,Poor,4,Performacall
2329,9/9/2014,Variable Annuities,Yes,Investment Services,Candice Chan,9,Medium,Phone,Direct,Good,17,Performacall
2330,9/9/2014,Prepaid Card,Yes,Credit Services,Josh Gold,33,Medium,Phone,Institutional,Good,13,Performacall
2331,9/9/2014,Silver Plus Card,Yes,Credit Services,Duncan Lewis,15,Low,Chat,Commercial,Acceptable,6,Performacall
2332,9/9/2014,Mutual Funds,No,Investment Services,Mihail Popova,6,Medium,Chat,Government,Acceptable,4,Performacall
